,date,open,high,low,close,volume
316,2024-10-15,23.40999984741211,23.719999313354492,22.469999313354492,22.65999984741211,68900600
317,2024-10-14,23.579999923706055,23.770000457763672,23.270000457763672,23.440000534057617,35403600
318,2024-10-11,23.049999237060547,23.81999969482422,22.979999542236328,23.559999465942383,43585300
319,2024-10-10,23.190000534057617,23.530000686645508,22.959999084472656,23.219999313354492,44874600
320,2024-10-09,23.25,23.479999542236328,23.059999465942383,23.459999084472656,44759000
321,2024-10-08,22.25,23.420000076293945,22.049999237060547,23.31999969482422,58650500
322,2024-10-07,22.399999618530273,22.649999618530273,22.020000457763672,22.3799991607666,54928700
323,2024-10-04,22.700000762939453,22.90999984741211,22.299999237060547,22.59000015258789,49845500
324,2024-10-03,22.139999389648438,22.729999542236328,21.649999618530273,22.260000228881836,49565900
325,2024-10-02,22.670000076293945,23.06999969482422,22.350000381469727,22.389999389648438,59033900
326,2024-10-01,23.459999084472656,23.719999313354492,22.260000228881836,22.690000534057617,86344400
327,2024-09-30,23.739999771118164,23.950000762939453,23.09000015258789,23.459999084472656,66308200
328,2024-09-27,24.15999984741211,24.65999984741211,23.700000762939453,23.90999984741211,85883300
329,2024-09-26,24.280000686645508,24.420000076293945,23.25,23.920000076293945,95416900
330,2024-09-25,22.799999237060547,24.059999465942383,22.729999542236328,23.540000915527344,117013400
331,2024-09-24,22.530000686645508,23.110000610351562,22.290000915527344,22.809999465942383,113082500
332,2024-09-23,22.43000030517578,22.81999969482422,22.030000686645508,22.559999465942383,184439100
333,2024-09-20,20.889999389648438,23.139999389648438,20.350000381469727,21.84000015258789,260377900
334,2024-09-19,21.280000686645508,21.690000534057617,21.030000686645508,21.139999389648438,99829200
335,2024-09-18,21.360000610351562,21.739999771118164,20.719999313354492,20.770000457763672,118727900
336,2024-09-17,21.709999084472656,22.579999923706055,21.239999771118164,21.469999313354492,196249800
337,2024-09-16,20.030000686645508,21.06999969482422,19.760000228881836,20.90999984741211,149337000
338,2024-09-13,19.489999771118164,19.799999237060547,19.489999771118164,19.65999984741211,44236300
339,2024-09-12,19.43000030517578,19.540000915527344,19.040000915527344,19.360000610351562,51520600
340,2024-09-11,19.010000228881836,19.690000534057617,18.520000457763672,19.639999389648438,71403100
341,2024-09-10,19.030000686645508,19.110000610351562,18.510000228881836,18.979999542236328,55621300
342,2024-09-09,19.0,19.540000915527344,18.950000762939453,19.06999969482422,64244100
343,2024-09-06,19.440000534057617,19.489999771118164,18.639999389648438,18.889999389648438,92686500
344,2024-09-05,19.280000686645508,19.899999618530273,19.239999771118164,19.399999618530273,65388800
345,2024-09-04,19.760000228881836,20.049999237060547,19.280000686645508,19.43000030517578,85871900
346,2024-09-03,21.540000915527344,21.690000534057617,19.989999771118164,20.100000381469727,115305500
347,2024-08-30,21.25,22.1200008392334,21.0,22.040000915527344,177785400
348,2024-08-29,19.760000228881836,20.600000381469727,19.75,20.1299991607666,64529700
349,2024-08-28,19.979999542236328,20.110000610351562,19.510000228881836,19.610000610351562,50144900
350,2024-08-27,20.1299991607666,20.260000228881836,19.84000015258789,20.06999969482422,43862000
351,2024-08-26,20.530000686645508,20.559999465942383,19.950000762939453,20.1299991607666,58534800
352,2024-08-23,20.31999969482422,20.93000030517578,20.260000228881836,20.540000915527344,73398400
353,2024-08-22,21.389999389648438,21.399999618530273,20.040000915527344,20.100000381469727,81444700
354,2024-08-21,21.06999969482422,21.440000534057617,21.06999969482422,21.40999984741211,57028900
355,2024-08-20,21.209999084472656,21.229999542236328,20.81999969482422,20.989999771118164,84161300
356,2024-08-19,20.889999389648438,21.860000610351562,20.84000015258789,21.520000457763672,65956300
357,2024-08-16,20.530000686645508,20.899999618530273,20.40999984741211,20.8700008392334,48582700
358,2024-08-15,20.31999969482422,21.059999465942383,20.229999542236328,20.690000534057617,84814900
359,2024-08-14,20.489999771118164,20.5,19.790000915527344,19.920000076293945,56758200
360,2024-08-13,19.479999542236328,20.479999542236328,19.469999313354492,20.469999313354492,77511300
361,2024-08-12,19.8700008392334,19.969999313354492,19.0,19.360000610351562,54677600
362,2024-08-09,20.079999923706055,20.149999618530273,19.5,19.709999084472656,76394500
363,2024-08-08,19.100000381469727,20.549999237060547,18.84000015258789,20.489999771118164,96836800
364,2024-08-07,19.920000076293945,20.25,18.950000762939453,18.989999771118164,97972300
365,2024-08-06,20.191910941842604,20.4999563012095,19.62550428595571,19.704999923706055,106670400
366,2024-08-05,20.072667229540986,20.26146817330116,19.168403693593557,19.983234405517578,147385700
367,2024-08-02,21.801700111553938,21.8414469830145,20.291281089542203,21.3445987701416,300895900
368,2024-08-01,30.238180548162198,30.516414316046976,28.70788724349436,28.866878509521484,107672500
369,2024-07-31,30.34748836260998,30.675408092279664,30.08912707630577,30.546226501464844,56110600
370,2024-07-30,30.655533712816226,30.715154964946016,29.820828601697457,29.94007110595703,48256600
371,2024-07-29,31.221941203638227,31.27162526588968,30.595913300772725,30.63566017150879,32342200
372,2024-07-26,31.23187753157216,31.361057227049322,30.824462167334016,31.152381896972656,38352500
373,2024-07-25,31.17225584068728,31.78834652633028,30.754903291082982,30.90395736694336,49774000
374,2024-07-24,32.32494148650973,32.59323995949019,31.460426711784343,31.50017547607422,62216700
375,2024-07-23,32.75223342263411,33.020531913608885,32.623055616004486,32.7422981262207,29466400
376,2024-07-22,33.07021606470152,33.19939766232487,32.55349346485917,33.15964889526367,48503700
377,2024-07-19,34.35208356711346,34.362022653681926,32.64292457982029,32.7721061706543,69628700
378,2024-07-18,34.73962508799172,36.07117841001198,34.31233533453851,34.65019226074219,84188600
379,2024-07-17,35.85256576329393,36.925755839253235,34.18315560900105,34.242774963378906,112304200
380,2024-07-16,34.143409539494236,34.232842368767805,33.626686947097056,34.12353515625,28409900
381,2024-07-15,34.48126375284248,35.00792159998404,34.093722786783545,34.242774963378906,39847900
382,2024-07-12,33.55712801341558,35.25634795426933,33.55712801341558,34.27259063720703,62792600
383,2024-07-11,34.809184100885474,34.928430399599435,33.10002884981283,33.2888298034668,55213700
384,2024-07-10,34.22290250728898,34.7495641747144,33.91485905060243,34.65019226074219,52256200
385,2024-07-09,34.79924945469186,34.99798949894323,33.507444853034585,34.3719596862793,97546900
386,2024-07-08,32.82179017277948,33.87510969875,32.613114843025684,33.77574157714844,82315900
387,2024-07-05,31.2020665029894,32.13614164734713,31.112633675586775,31.818159103393555,45309400
388,2024-07-03,30.923832959411207,31.14244548620724,30.71515572877935,31.033138275146484,24065700
389,2024-07-02,30.66547207706199,31.112634328128223,30.39717358922695,30.874147415161133,35999300
390,2024-07-01,30.71515590338328,30.824463115065406,30.417047738300834,30.645597457885742,32401800
391,2024-06-28,30.556163935664028,31.11263338233784,30.526352361702315,30.774776458740234,41467700
392,2024-06-27,30.228244464597882,30.466731372376067,30.099064766965085,30.397172927856445,30184300
393,2024-06-26,30.446856525218326,30.48660529023788,30.079189925414628,30.347488403320312,30743000
394,2024-06-25,30.506479631824043,30.635659327313434,30.099064267547327,30.546226501464844,29323600
395,2024-06-24,30.943704994449813,31.221940666114026,30.337551485050767,30.37729835510254,40611800
396,2024-06-21,30.65553318086021,31.162318553482905,30.476667532249213,30.894020080566406,90795200
397,2024-06-20,30.367361637990363,30.913895798509436,30.258056322146935,30.426984786987305,43826300
398,2024-06-18,30.79465147966915,31.27162530099019,30.307740466821567,30.436920166015625,33294700
399,2024-06-17,30.14874866124054,30.804588127819695,29.989757390271375,30.784713745117188,36235300
400,2024-06-14,30.099065365610674,30.36736195761891,30.01956783277801,30.258056640625,28125900
401,2024-06-13,30.18849638192882,30.387236423902817,29.950009468755333,30.26799201965332,33787200
402,2024-06-12,31.26168740752887,31.281561790135704,30.198432577294135,30.56610107421875,51323900
403,2024-06-11,30.57603785729381,30.834399141756844,30.337550955172254,30.7250919342041,25326900
404,2024-06-10,30.35742334809095,30.75490341238691,30.099063959754154,30.71515464782715,37396500
405,2024-06-07,30.059315502581093,30.585975266431074,30.019566737614863,30.546226501464844,34085500
406,2024-06-06,30.35742448048119,30.397173246523653,29.96988348819456,30.22824478149414,34248100
407,2024-06-05,30.079190259300518,30.645596899838363,29.820828969781854,30.585975646972656,44161700
408,2024-06-04,30.556164699264862,30.556164699264862,29.75127113543878,29.8407039642334,51027200
409,2024-06-03,30.83439895760554,30.874145826725712,29.86057507726836,30.099063873291016,35544900
410,2024-05-31,30.029504942197292,30.76484006095746,29.75127115934644,30.655534744262695,95797500
411,2024-05-30,30.019567311756507,30.307740177296864,29.870513230933255,29.99969482421875,33351000
412,2024-05-29,30.277928026901556,30.476668061101428,29.920198618797393,29.94007110595703,35848600
413,2024-05-28,30.744967620329465,31.172257382164105,30.466731941725964,30.86421012878418,36799100
414,2024-05-24,30.099064079939822,30.82446197812326,29.94007091639133,30.526351928710938,42434500
415,2024-05-23,31.25175143532453,31.37099393773446,29.68171125454082,29.8903865814209,62014500
416,2024-05-22,31.708852003298507,31.867843275827525,30.90395844920465,31.221940994262695,36706400
417,2024-05-21,31.77840961678809,32.036772797045785,31.420680210618762,31.5399227142334,42975400
418,2024-05-20,31.649231369928607,32.21563613099912,31.55979854046339,31.897653579711914,31989000
419,2024-05-17,31.8579079970722,31.907592059017553,31.390869475353796,31.629356384277344,41449800
420,2024-05-16,31.430616301444132,32.056644199568396,31.32131098625367,31.828094482421875,47752800
421,2024-05-15,31.182192737724716,31.202067120946793,30.615786083174033,31.072887420654297,36992900
422,2024-05-14,30.42698497721072,30.913895991776922,30.417047785649103,30.854272842407227,47759900
423,2024-05-13,29.84070274039695,30.933767233590086,29.810891166912885,30.317676544189453,51459100
424,2024-05-10,30.138812358464122,30.267992059188092,29.65190133984991,29.66183853149414,42931300
425,2024-05-09,29.741332600527656,30.198432020098114,29.622088202412307,29.90032386779785,45003400
426,2024-05-08,29.81089210510254,29.959946186562956,29.5425936212785,29.81089210510254,63734600
427,2024-05-07,30.894020047360957,31.251751344198457,30.417046248461222,30.486604690551758,44683400
428,2024-05-06,30.923832433223346,31.003328068462462,30.536289553022886,30.774776458740234,36185600
429,2024-05-03,30.66018105742041,30.739355111056643,30.383072813522766,30.58100700378418,36794800
430,2024-05-02,30.274206169169542,30.353380218588107,29.87833592207671,30.195032119750977,50899400
431,2024-05-01,29.858542429729663,30.719561883042896,29.710091320581384,30.05647850036621,60654800
432,2024-04-30,30.719562342327688,30.858116461249818,30.105962024307132,30.155445098876953,72346400
433,2024-04-29,31.53109505843458,31.58057813019865,30.749249688486604,31.036256790161133,58533300
434,2024-04-26,31.45192381651619,31.907176045518334,30.323691180607266,31.55088996887207,119742500
435,2024-04-25,34.203222002242924,34.93558051526241,34.14384005173473,34.74754333496094,66549400
436,2024-04-24,34.50012494991297,34.816821142169815,33.9854926936665,34.14384078979492,53261100
437,2024-04-23,33.98549508463159,34.242809343199326,33.82714697736298,33.92611312866211,46834000
438,2024-04-22,34.06466652813322,34.213119527250065,33.72818011072603,34.054771423339844,39909900
439,2024-04-19,34.767342507621755,34.767342507621755,33.82714891515427,33.84694290161133,59070300
440,2024-04-18,35.054342816560656,35.29186685801872,34.41105530172058,34.67826843261719,42334400
441,2024-04-17,35.727323119111105,35.757015983802184,35.00485966690412,35.31166076660156,41173300
442,2024-04-16,35.895568587837126,36.13308884345184,35.390831437852185,35.88566970825195,30607500
443,2024-04-15,35.66794464775069,36.32113103584749,35.519491651462836,35.935157775878906,50751600
444,2024-04-12,36.311232680000735,36.32113156006494,35.23248504731364,35.321556091308594,80254800
445,2024-04-11,37.04359529776712,37.28111556667766,36.697209999223986,37.24153137207031,41909100
446,2024-04-10,37.62750200993688,37.82543807040204,36.63782548292745,36.81596755981445,51108400
447,2024-04-09,37.657195074347136,38.18172625626916,36.94463046686671,37.93430709838867,78671700
448,2024-04-08,38.24110374178147,38.4588338048539,37.518640266960844,37.58791732788086,56967800
449,2024-04-05,38.943771427576664,39.052636454070694,38.11244295972358,38.31037902832031,67263000
450,2024-04-04,40.170973402908174,40.3590105980652,39.29016183168939,39.31985092163086,57307200
451,2024-04-03,40.97261177691137,41.22003092103447,39.804793114625035,39.913658142089844,83718000
452,2024-04-02,43.476494055132804,43.62494705770123,43.05093280810779,43.48638916015625,32748400
453,2024-04-01,43.832776755512306,44.94121347108948,43.72391172736055,44.060401916503906,31712600
454,2024-03-28,43.30824490459669,44.139573371770645,43.25876183131705,43.714012145996094,54204200
455,2024-03-27,42.100843972465064,43.37752770777571,42.061256001916675,43.318145751953125,51017800
456,2024-03-26,41.51693439904752,41.83363061111218,41.22992727707748,41.556522369384766,39109700
457,2024-03-25,40.46787585904025,41.78414755859529,40.15117964680319,41.39817428588867,47276500
458,2024-03-22,41.81383889647089,42.35816030455685,41.65549078184012,42.13053512573242,28503100
459,2024-03-21,42.54620153995399,43.149901135053874,41.88311621045273,41.98208236694336,50807600
460,2024-03-20,42.54620015267069,42.565990363070036,40.982509258950394,41.76435470581055,74865000
461,2024-03-19,41.81383419719672,41.853422165234505,41.01219483335548,41.61589813232422,34673000
462,2024-03-18,42.64516307994282,42.93217018813967,42.16021990487515,42.26908493041992,27668300
463,2024-03-15,42.011769033672145,42.70454335281141,41.912799116471504,42.199806213378906,66952900
464,2024-03-14,42.783718164719176,42.90247829740919,42.07114981794601,42.30867385864258,38100000
465,2024-03-13,44.0505029236892,44.51565212448583,42.75402901982607,42.78371810913086,53195900
466,2024-03-12,44.59482621316421,44.802657380309554,44.00101802448503,44.77296829223633,31795800
467,2024-03-11,43.4171110598047,44.46616960706335,43.20927988143693,44.39689254760742,35051000
468,2024-03-08,45.960578190502105,46.14861915352694,43.54576873779297,43.54576873779297,54916600
